Ants;Problem;itemtypes;itemcount;Time;packingtimeperiteration;OptSolution;

4096; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;41.95529;  133;
4096; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;41.98469;  133;
4096; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;41.97672;  133;
4096; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;41.98229;  133;
4096; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;41.98277;  133;
4096; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;41.94904;  133;
4096; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;41.94753;  133;
4096; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;41.99934;  133;
4096; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;41.94454;  133;
4096; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;41.94842;  133;
8192; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;116.08031;  133;
8192; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;116.12858;  133;
8192; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;116.08415;  133;
8192; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;116.11303;  133;
8192; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;116.02612;  133;
8192; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;115.94861;  133;
8192; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;116.16984;  133;
8192; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;116.05395;  133;
8192; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;116.06321;  133;
8192; 2; 358; 402;134;133;133;133;133;133;133;133;133;133;133;133;133;133;133;116.12511;  133;
1024; 3; 522; 600;200;199;200;200;200;199;200;200;199;199;200;200;200;200;199;37.52733;  199;
1024; 3; 522; 600;201;200;199;200;199;200;200;199;200;200;200;199;200;200;199;37.44497;  199;
1024; 3; 522; 600;201;200;199;199;199;200;200;199;199;200;200;199;199;199;199;37.38774;  199;
1024; 3; 522; 600;201;200;199;200;199;200;199;200;200;199;199;200;200;199;199;37.47417;  199;
1024; 3; 522; 600;201;200;199;199;200;200;199;199;200;200;200;199;199;199;199;37.45085;  199;
1024; 3; 522; 600;201;200;200;199;199;200;199;199;200;200;200;199;200;199;199;37.49099;  199;
1024; 3; 522; 600;201;200;200;199;200;199;200;199;200;200;199;200;199;200;199;37.54893;  199;
1024; 3; 522; 600;201;200;200;199;200;200;199;200;199;199;200;199;199;200;200;37.56248;  199;
1024; 3; 522; 600;201;199;199;200;199;200;200;199;200;199;199;199;199;199;199;37.57420;  199;
1024; 3; 522; 600;201;200;200;200;199;199;200;199;200;199;199;199;200;199;199;37.43497;  199;
2048; 3; 522; 600;201;200;199;200;200;199;200;200;200;200;200;199;199;200;200;48.98633;  199;
2048; 3; 522; 600;201;200;200;200;200;199;200;199;200;200;200;200;200;199;200;49.03633;  199;
2048; 3; 522; 600;200;200;200;200;199;200;199;199;200;199;200;200;200;199;200;49.03306;  199;
2048; 3; 522; 600;201;200;200;200;200;200;200;199;200;200;200;200;200;200;199;49.10245;  199;
2048; 3; 522; 600;201;200;199;200;200;200;200;200;200;200;200;200;199;200;200;48.99591;  199;
2048; 3; 522; 600;201;200;200;200;200;200;200;200;200;199;200;200;200;200;199;49.03531;  199;
2048; 3; 522; 600;200;199;200;200;200;200;199;200;200;200;200;199;200;200;199;49.02982;  199;
2048; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;199;199;49.03460;  199;
2048; 3; 522; 600;201;200;200;200;199;200;200;200;199;200;200;200;200;199;200;49.00702;  199;
2048; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;199;200;199;200;199;49.02986;  199;
4096; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;88.66060;  200;
4096; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;88.65222;  200;
4096; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;200;199;88.67207;  199;
4096; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;88.66554;  200;
4096; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;199;200;200;88.68775;  199;
4096; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;88.60337;  200;
4096; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;199;199;88.63745;  199;
4096; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;199;199;88.62815;  199;
4096; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;200;199;88.66863;  199;
4096; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;199;199;200;88.61209;  199;
8192; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;251.63446;  200;
8192; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;251.49745;  200;
8192; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;251.43501;  200;
8192; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;199;200;200;251.42629;  199;
8192; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;251.48931;  200;
8192; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;251.16795;  200;
8192; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;251.45392;  200;
8192; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;251.25337;  200;
8192; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;251.36705;  200;
8192; 3; 522; 600;201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;251.22011;  200;
1024; 4; 712; 801;269;268;267;267;266;267;267;266;267;266;267;267;266;267;267;67.42504;  266;
1024; 4; 712; 801;269;268;267;267;267;267;267;266;267;267;267;267;267;267;267;67.37192;  266;
1024; 4; 712; 801;269;268;267;267;267;267;266;267;267;267;267;267;267;267;267;67.34954;  266;
1024; 4; 712; 801;269;268;268;267;267;267;267;267;266;267;267;267;267;266;267;67.35982;  266;
1024; 4; 712; 801;269;268;268;267;267;266;267;267;267;266;267;266;267;266;267;67.28800;  266;
1024; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;67.29580;  267;
1024; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;67.33265;  267;
1024; 4; 712; 801;269;268;267;266;267;267;267;267;267;267;267;267;266;267;267;67.20209;  266;
1024; 4; 712; 801;269;268;267;267;266;267;267;267;267;266;267;267;267;267;267;67.18478;  266;
1024; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;67.26960;  267;
2048; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;87.68837;  267;
2048; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;87.72362;  267;
2048; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;87.73678;  267;
2048; 4; 712; 801;269;268;267;267;267;267;267;267;266;267;267;267;267;267;267;87.76320;  266;
2048; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;87.73330;  267;
2048; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;87.72018;  267;
2048; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;87.68959;  267;
2048; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;87.67492;  267;
2048; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;87.70234;  267;
2048; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;87.66094;  267;
4096; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;163.11309;  267;
4096; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;163.24034;  267;
4096; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;163.25771;  267;
4096; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;163.21322;  267;
4096; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;163.17125;  267;
4096; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;163.19915;  267;
4096; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;163.15112;  267;
4096; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;163.14592;  267;
4096; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;163.26301;  267;
4096; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;163.18098;  267;
8192; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;466.36468;  267;
8192; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;466.60612;  267;
8192; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;466.55214;  267;
8192; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;466.88751;  267;
8192; 4; 712; 801;269;267;267;267;267;267;267;267;267;267;267;267;267;267;267;466.90791;  267;
8192; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;466.79495;  267;
8192; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;467.03703;  267;
8192; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;466.97027;  267;
8192; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;467.22892;  267;
8192; 4; 712; 801;269;268;267;267;267;267;267;267;267;267;267;267;267;267;267;466.60250;  267;
1024; 5; 915; 1002;338;336;335;335;335;335;334;334;334;334;334;334;334;333;334;111.57908;  333;
1024; 5; 915; 1002;338;336;335;334;335;335;334;334;334;334;334;333;334;334;334;111.68172;  333;
1024; 5; 915; 1002;337;336;335;335;335;334;334;334;333;334;333;333;333;334;334;111.20664;  333;
1024; 5; 915; 1002;337;336;335;335;334;334;334;334;334;333;334;334;334;334;334;111.41829;  333;
1024; 5; 915; 1002;338;336;335;335;334;334;334;334;334;334;334;334;333;334;334;111.33115;  333;
1024; 5; 915; 1002;338;336;335;334;335;334;334;334;333;334;334;334;334;334;333;111.41653;  333;
1024; 5; 915; 1002;338;336;335;335;335;334;334;334;334;334;333;334;333;333;334;111.52926;  333;
1024; 5; 915; 1002;338;336;335;335;335;334;334;334;334;333;334;334;334;334;334;111.49348;  333;
1024; 5; 915; 1002;338;335;335;335;335;334;334;334;334;334;333;334;334;334;334;111.35763;  333;
1024; 5; 915; 1002;338;336;335;335;335;334;334;333;333;334;333;334;333;334;334;111.60198;  333;
2048; 5; 915; 1002;338;336;335;335;334;334;334;334;334;334;334;334;334;334;334;148.62106;  334;
2048; 5; 915; 1002;338;336;335;335;335;334;334;334;334;334;334;334;334;334;334;148.72258;  334;
2048; 5; 915; 1002;338;336;335;335;335;334;334;334;334;334;334;334;334;334;334;148.57923;  334;
2048; 5; 915; 1002;338;336;335;335;335;334;334;334;334;334;334;334;334;334;334;148.65185;  334;
2048; 5; 915; 1002;337;336;335;335;335;334;334;334;334;334;334;334;334;334;334;148.66264;  334;
2048; 5; 915; 1002;338;336;335;335;334;334;334;334;334;334;334;334;334;334;334;148.60571;  334;
2048; 5; 915; 1002;337;336;335;335;334;334;334;334;334;334;334;334;334;334;334;148.56016;  334;
2048; 5; 915; 1002;337;336;335;335;335;334;334;334;334;334;334;334;334;334;334;148.65386;  334;
2048; 5; 915; 1002;337;336;335;335;335;334;334;334;334;334;334;334;334;334;334;148.77790;  334;
2048; 5; 915; 1002;337;336;335;335;334;334;334;334;334;334;334;334;334;334;334;148.62921;  334;
4096; 5; 915; 1002;337;335;335;335;334;334;334;334;334;334;334;334;334;334;334;265.91169;  334;
4096; 5; 915; 1002;338;336;335;335;334;334;334;334;334;334;334;334;334;334;334;265.92156;  334;
4096; 5; 915; 1002;337;336;335;335;334;334;334;334;334;334;334;334;334;334;334;265.90580;  334;
4096; 5; 915; 1002;337;336;335;335;334;334;334;334;334;334;334;334;334;334;334;265.90711;  334;
4096; 5; 915; 1002;338;335;335;335;335;334;334;334;334;334;334;334;334;334;334;265.96244;  334;
4096; 5; 915; 1002;337;336;335;335;335;334;334;334;334;334;334;334;334;334;334;265.90825;  334;
4096; 5; 915; 1002;337;336;335;335;334;334;334;334;334;334;334;334;334;334;334;265.92567;  334;
4096; 5; 915; 1002;337;336;335;335;334;334;334;334;334;334;334;334;334;334;334;265.73115;  334;
4096; 5; 915; 1002;337;336;335;335;334;334;334;334;334;334;334;334;334;334;334;265.89979;  334;
4096; 5; 915; 1002;338;335;335;335;334;334;334;334;334;334;334;334;334;334;334;265.88128;  334;
8192; 5; 915; 1002;337;335;335;335;334;334;334;334;334;334;334;334;334;334;334;748.15776;  334;
8192; 5; 915; 1002;338;335;335;335;334;334;334;334;334;334;334;334;334;334;334;747.94111;  334;
8192; 5; 915; 1002;337;335;335;335;334;334;334;334;334;334;334;334;334;334;334;747.77961;  334;
8192; 5; 915; 1002;337;335;335;335;334;334;334;334;334;334;334;334;334;334;334;748.35371;  334;
8192; 5; 915; 1002;338;335;335;335;334;334;334;334;334;334;334;334;334;334;334;747.78776;  334;
8192; 5; 915; 1002;337;335;335;335;334;334;334;334;334;334;334;334;334;334;334;748.54219;  334;
8192; 5; 915; 1002;337;335;335;335;334;334;334;334;334;334;334;334;334;334;334;748.17998;  334;
8192; 5; 915; 1002;337;335;335;335;334;334;334;334;334;334;334;334;334;334;334;747.83798;  334;
8192; 5; 915; 1002;337;335;335;335;334;334;334;334;334;334;334;334;334;334;334;748.13351;  334;
